ID,First_Name,Birth_Year,Gender,Total_Named
973,Pyper,2014,F,271
974,Antonia,2014,F,270
975,Magdalena,2014,F,270
976,Moriah,2014,F,270
977,Ryann,2014,F,270
978,Tamia,2014,F,270
979,Kailani,2014,F,269
980,Landry,2014,F,269
981,Aya,2014,F,268
982,Ireland,2014,F,268
983,Mercedes,2014,F,268
984,Rosalyn,2014,F,268
985,Alaysia,2014,F,267
986,Annalee,2014,F,267
987,Patience,2014,F,267
988,Aanya,2014,F,266
989,Paula,2014,F,266
990,Samiyah,2014,F,266
991,Yaritza,2014,F,266
992,Cordelia,2014,F,264
993,Micah,2014,F,264
994,Nala,2014,F,264
995,Belen,2014,F,263
996,Cambria,2014,F,263
997,Natalya,2014,F,263
998,Kaelynn,2014,F,262
999,Kai,2014,F,262
1000,Neveah,2014,F,261
1001,Adilene,2014,F,259
1002,Jayde,2014,F,259
1003,Kaya,2014,F,259
1004,Krystal,2014,F,259
1005,Brisa,2014,F,258
1006,Charlize,2014,F,258
1007,Jurnee,2014,F,258
1008,Rayne,2014,F,258
1009,Esperanza,2014,F,257
1010,Kailynn,2014,F,257
1011,Alianna,2014,F,256
1012,Bayleigh,2014,F,256
1013,Noor,2014,F,256
1014,Andi,2014,F,255
1015,Cristina,2014,F,255
1016,Devyn,2014,F,255
1017,Shannon,2014,F,255
1018,Carina,2014,F,254
1019,Ellery,2014,F,254
1020,Kyndall,2014,F,254
1021,Nathalia,2014,F,254
1022,Princess,2014,F,254
1023,Honesty,2014,F,253
1024,Royal,2014,F,253
1025,Vienna,2014,F,253
1026,Kourtney,2014,F,252
1027,Avalyn,2014,F,251
1028,Ayana,2014,F,251
1029,Belle,2014,F,250
1030,Karma,2014,F,250
1031,Raylee,2014,F,250
1032,Aadhya,2014,F,249
1033,Dani,2014,F,249
1034,Fallon,2014,F,249
1035,Kaitlin,2014,F,249
1036,Mylah,2014,F,248
1037,Promise,2014,F,248
1038,Amaris,2014,F,247
1039,Emani,2014,F,247
1040,Harmoni,2014,F,247
1041,Lyra,2014,F,247
1042,Destinee,2014,F,246
1043,Kasey,2014,F,246
1044,Saanvi,2014,F,246
1045,Sarahi,2014,F,246
1046,Selina,2014,F,246
1047,Ellianna,2014,F,245
1048,Jacquelyn,2014,F,245
1049,Joelle,2014,F,245
1050,Treasure,2014,F,245
1051,Abbie,2014,F,244
1052,Jakayla,2014,F,244
1053,Kaley,2014,F,244
1054,Poppy,2014,F,244
1055,Arden,2014,F,243
1056,Charity,2014,F,243
1057,Gwyneth,2014,F,243
1058,Haleigh,2014,F,243
1059,Cecily,2014,F,242
1060,Vivien,2014,F,242
1061,Robyn,2014,F,241
1062,Austyn,2014,F,240
1063,Elissa,2014,F,240
1064,Caydence,2014,F,239
1065,Aleigha,2014,F,238
1066,Aminah,2014,F,238
1067,Berkley,2014,F,238
1068,Dalilah,2014,F,238
1069,Kaylen,2014,F,238
1070,Londynn,2014,F,238
1071,Kalani,2014,F,237
1072,Regan,2014,F,237
1073,Bree,2014,F,236
1074,Campbell,2014,F,236
1075,Luz,2014,F,236
1076,Ali,2014,F,235
1077,Carleigh,2014,F,235
1078,Karis,2014,F,235
1079,Kinlee,2014,F,235
1080,Aubriana,2014,F,234
1081,Ellis,2014,F,234
1082,Elora,2014,F,234
1083,Romina,2014,F,234
1084,Tinley,2014,F,234
1085,Akira,2014,F,233
1086,Carley,2014,F,233
1087,Micaela,2014,F,233
1088,Ramona,2014,F,233
1089,Rhea,2014,F,233
1090,Tess,2014,F,233
1091,Analia,2014,F,232
1092,Kataleya,2014,F,232
1093,Larissa,2014,F,232
1094,Ashtyn,2014,F,231
1095,Giada,2014,F,231
1096,Jazmyn,2014,F,231
1097,Mavis,2014,F,231
1098,August,2014,F,230
1099,Elina,2014,F,230
1100,Katrina,2014,F,230
1101,Kinleigh,2014,F,230
1102,Preslee,2014,F,230
1103,Audra,2014,F,229
1104,Deanna,2014,F,229
1105,Jana,2014,F,229
1106,Kensington,2014,F,229
1107,Saniya,2014,F,229
1108,Kamilah,2014,F,228
1109,Lillyana,2014,F,228
1110,Rilynn,2014,F,228
1111,Anais,2014,F,227
1112,Elayna,2014,F,227
1113,Karleigh,2014,F,227
1114,India,2014,F,226
1115,Kinsey,2014,F,226
1116,Sylvie,2014,F,226
1117,Ari,2014,F,225
1118,Kendal,2014,F,225
1119,Ophelia,2014,F,225
1120,Veda,2014,F,225
1121,Zoya,2014,F,225
1122,Kelsie,2014,F,224
1123,Maylee,2014,F,224
1124,Robin,2014,F,223
1125,Theresa,2014,F,223
1126,Giavanna,2014,F,222
1127,Izabelle,2014,F,222
1128,Kamille,2014,F,222
1129,Chandler,2014,F,221
1130,Sariyah,2014,F,221
1131,Tinsley,2014,F,221
1132,Lillyanna,2014,F,220
1133,Adilynn,2014,F,219
1134,Cheyanne,2014,F,219
1135,Jaleah,2014,F,219
1136,Sanaa,2014,F,219
1137,Kendyl,2014,F,218
1138,Kyndal,2014,F,218
1139,Emerald,2014,F,217
1140,Gisselle,2014,F,217
1141,Leela,2014,F,217
1142,Reece,2014,F,217
1143,Anneliese,2014,F,216
1144,Annelise,2014,F,216
1145,Antonella,2014,F,216
1146,Delia,2014,F,216
1147,Araceli,2014,F,215
1148,Dalary,2014,F,215
1149,Emmie,2014,F,215
1150,Maddie,2014,F,215
1151,Addalyn,2014,F,214
1152,Maren,2014,F,214
1153,Britney,2014,F,213
1154,Frankie,2014,F,213
1155,Lennox,2014,F,213
1156,Kayleen,2014,F,212
1157,Zelda,2014,F,212
1158,Belinda,2014,F,211
1159,Dania,2014,F,211
1160,Leilah,2014,F,211
1161,Meghan,2014,F,211
1162,Adalee,2014,F,210
1163,Rachael,2014,F,209
1164,Rosalee,2014,F,209
1165,Roxanne,2014,F,209
1166,Sally,2014,F,209
1167,Diya,2014,F,208
1168,Drew,2014,F,208
1169,Everlee,2014,F,208
1170,Jenesis,2014,F,208
1171,Marlene,2014,F,208
1172,Priya,2014,F,208
1173,Annabeth,2014,F,207
1174,Elodie,2014,F,207
1175,Etta,2014,F,207
1176,Itzayana,2014,F,207
1177,Ailyn,2014,F,206
1178,Amayah,2014,F,206
1179,Katerina,2014,F,206
1180,Malayah,2014,F,206
1181,Samira,2014,F,206
1182,Shea,2014,F,206
1183,Addie,2014,F,205
1184,Amiah,2014,F,205
1185,Coral,2014,F,205
1186,Evalynn,2014,F,205
1187,Scout,2014,F,205
1188,Rihanna,2014,F,204
1189,Annaliese,2014,F,203
1190,Audrianna,2014,F,203
1191,Karissa,2014,F,203
1192,Kaylani,2014,F,203
1193,Marlowe,2014,F,203
1194,Noel,2014,F,203
1195,Spencer,2014,F,203
1196,Keily,2014,F,202
1197,Kenleigh,2014,F,202
1198,Maxine,2014,F,202
1199,Anayah,2014,F,201
1200,Damaris,2014,F,201
1201,Ila,2014,F,201
1202,Maritza,2014,F,201
1203,Marlie,2014,F,201
1204,Stacy,2014,F,201
1205,Sunny,2014,F,201
1206,Asha,2014,F,200
1207,Hailie,2014,F,200
1208,Kaylyn,2014,F,200
1209,Nahla,2014,F,200
1210,Shirley,2014,F,200
1211,Taraji,2014,F,200
1212,Vada,2014,F,200
1213,Cassie,2014,F,199
1214,Harleigh,2014,F,199
1215,Kaleah,2014,F,199
1216,Karmen,2014,F,199
1217,Lorena,2014,F,199
1218,Louise,2014,F,199
1219,Makena,2014,F,199
1220,Persephone,2014,F,199
1221,Yesenia,2014,F,199
1222,Alessia,2014,F,198
1223,Areli,2014,F,198
1224,Dariana,2014,F,198
1225,Sailor,2014,F,198
1226,Sofie,2014,F,198
1227,Zayla,2014,F,198
1228,Cambree,2014,F,197
1229,Kaycee,2014,F,197
1230,Whitley,2014,F,197
1231,Brynleigh,2014,F,196
1232,Calliope,2014,F,196
1233,Emi,2014,F,196
1234,Isabell,2014,F,196
1235,Silvia,2014,F,196
1236,Blaire,2014,F,195
1237,Gracyn,2014,F,195
1238,Xiomara,2014,F,195
1239,Yuliana,2014,F,195
1240,Leena,2014,F,194
1241,Maryjane,2014,F,194
1242,Adilyn,2014,F,193
1243,Della,2014,F,193
1244,Kalia,2014,F,193
1245,Raya,2014,F,193
1246,Selene,2014,F,193
1247,Annaleigh,2014,F,192
1248,Nya,2014,F,192
1249,Viola,2014,F,192
1250,Aliyana,2014,F,191
1251,Karli,2014,F,191
1252,Tania,2014,F,191
1253,Betty,2014,F,190
1254,Brynley,2014,F,190
1255,Haylie,2014,F,190
1256,Rubi,2014,F,190
1257,Tia,2014,F,190
1258,Valery,2014,F,190
1259,Violeta,2014,F,190
1260,Addelyn,2014,F,189
1261,Ananya,2014,F,189
1262,Capri,2014,F,189
1263,Marian,2014,F,189
1264,Nyah,2014,F,189
1265,Aleyda,2014,F,188
1266,Celina,2014,F,188
1267,Essence,2014,F,188
1268,Gretchen,2014,F,188
1269,Naima,2014,F,188
1270,Rebeca,2014,F,188
1271,Agnes,2014,F,187
1272,Katarina,2014,F,187
1273,Roslyn,2014,F,187
1274,Violette,2014,F,187
1275,Kenzi,2014,F,186
1276,Kiersten,2014,F,186
1277,Alora,2014,F,185
1278,Brayleigh,2014,F,185
1279,Davina,2014,F,185
1280,Eisley,2014,F,185
1281,Kaila,2014,F,185
1282,Paisleigh,2014,F,185
1283,Pamela,2014,F,185
1284,Samiya,2014,F,185
1285,Skylynn,2014,F,185
1286,Abrianna,2014,F,184
1287,Adela,2014,F,184
1288,Kynleigh,2014,F,184
1289,Ashanti,2014,F,183
1290,Darcy,2014,F,183
1291,Heavenly,2014,F,183
1292,Jacey,2014,F,183
1293,Kamari,2014,F,183
1294,Kirsten,2014,F,183
1295,Rylynn,2014,F,183
1296,Yazmin,2014,F,183
1297,Florence,2014,F,182
1298,Jaqueline,2014,F,182
1299,Katy,2014,F,182
1300,Nellie,2014,F,182
1301,Amora,2014,F,181
1302,Leigha,2014,F,181
1303,Zaylee,2014,F,181
1304,Alanis,2014,F,180
1305,Annette,2014,F,180
1306,Maite,2014,F,180
1307,Blessing,2014,F,179
1308,Hayleigh,2014,F,179
1309,Luisa,2014,F,179
1310,Maisy,2014,F,179
1311,Aarya,2014,F,178
1312,Alanah,2014,F,178
1313,Arantza,2014,F,178
1314,Miyah,2014,F,178
1315,Opal,2014,F,178
1316,Vivianna,2014,F,178
1317,Adyson,2014,F,177
1318,Aliah,2014,F,177
1319,Kacey,2014,F,177
1320,Karly,2014,F,177
1321,Loretta,2014,F,177
1322,Adley,2014,F,176
1323,Hillary,2014,F,176
1324,Janice,2014,F,176
1325,Keila,2014,F,176
1326,Kya,2014,F,176
1327,Mika,2014,F,176
1328,Milah,2014,F,176
1329,Tianna,2014,F,176
1330,Yasmine,2014,F,176
1331,Beatrix,2014,F,175
1332,Cailyn,2014,F,175
1333,Caleigh,2014,F,175
1334,Seraphina,2014,F,175
1335,Soraya,2014,F,175
1336,Vida,2014,F,175
1337,Aarna,2014,F,174
1338,Aiyanna,2014,F,174
1339,Laniyah,2014,F,174
1340,Rayleigh,2014,F,174
1341,Suri,2014,F,174
1342,Bentley,2014,F,173
1343,Carson,2014,F,173
1344,Egypt,2014,F,173
1345,Elia,2014,F,173
1346,Elly,2014,F,173
1347,Lizeth,2014,F,173
1348,Palmer,2014,F,173
1349,Jazelle,2014,F,172
1350,Kinzley,2014,F,172
1351,Marisa,2014,F,172
1352,Meera,2014,F,172
1353,Shyanne,2014,F,172
1354,Addalynn,2014,F,171
1355,Litzy,2014,F,171
1356,Malka,2014,F,171
1357,Mariela,2014,F,171
1358,Shreya,2014,F,171
1359,Audree,2014,F,170
1360,Elana,2014,F,170
1361,Lilyann,2014,F,170
1362,Colbie,2014,F,169
1363,Darlene,2014,F,169
1364,Jovie,2014,F,169
1365,Christiana,2014,F,168
1366,Milagros,2014,F,168
1367,Tyler,2014,F,168
1368,Blythe,2014,F,167
1369,Brinlee,2014,F,167
1370,Carsyn,2014,F,167
1371,Flora,2014,F,167
1372,Isadora,2014,F,167
1373,Izzabella,2014,F,167
1374,Janet,2014,F,167
1375,Kyrie,2014,F,167
1376,Novalee,2014,F,167
1377,Geneva,2014,F,166
1378,Iyanna,2014,F,166
1379,Jaslyn,2014,F,166
1380,Malak,2014,F,166
1381,Rita,2014,F,166
1382,Tamara,2014,F,166
1383,Aniston,2014,F,165
1384,Ashton,2014,F,165
1385,Jaylyn,2014,F,165
1386,Melinda,2014,F,165
1387,Nalani,2014,F,165
1388,Aadya,2014,F,164
1389,Anita,2014,F,164
1390,Carissa,2014,F,164
1391,Jamiyah,2014,F,164
1392,Janie,2014,F,164
1393,Jubilee,2014,F,164
1394,Leilany,2014,F,164
1395,Lianna,2014,F,164
1396,Chevelle,2014,F,163
1397,Grayson,2014,F,163
1398,Khadija,2014,F,163
1399,Adaline,2014,F,162
1400,Ivana,2014,F,162
1401,Marin,2014,F,162
1402,Raylynn,2014,F,162
1403,Skylah,2014,F,162
1404,Yaneli,2014,F,162
1405,Darla,2014,F,161
1406,Donna,2014,F,161
1407,Guinevere,2014,F,161
1408,Karley,2014,F,161
1409,Maura,2014,F,161
1410,Mayra,2014,F,161
1411,Shanaya,2014,F,161
1412,Yvette,2014,F,161
1413,Imogen,2014,F,160
1414,Jamya,2014,F,160
1415,Sheila,2014,F,160
1416,Winnie,2014,F,160
1417,Dayanna,2014,F,159
1418,Gisele,2014,F,159
1419,Kamiyah,2014,F,159
1420,Leticia,2014,F,159
1421,Sapphire,2014,F,159
1422,Shyla,2014,F,159
1423,Azul,2014,F,158
1424,Eleni,2014,F,158
1425,Geraldine,2014,F,158
1426,Lidia,2014,F,158
1427,Nadine,2014,F,158
1428,Yaretzy,2014,F,158
1429,Abbey,2014,F,157
1430,Alex,2014,F,157
1431,Charlene,2014,F,157
1432,Journi,2014,F,157
1433,Marcella,2014,F,157
1434,Pepper,2014,F,157
1435,Sonya,2014,F,157
1436,Susanna,2014,F,157
1437,Carmella,2014,F,156
1438,Jael,2014,F,156
1439,Jaylen,2014,F,156
1440,Jazzlyn,2014,F,156
1441,Mariella,2014,F,156
1442,Mireya,2014,F,156
1443,Shaylee,2014,F,156
1444,Angely,2014,F,155
1445,Briar,2014,F,155
1446,Brookelynn,2014,F,155
1447,Cayla,2014,F,155
1448,Emmerson,2014,F,155
1449,Evangelina,2014,F,155
1450,Ezra,2014,F,155
1451,Keziah,2014,F,155
1452,Linnea,2014,F,155
1453,Avalon,2014,F,154
1454,Calista,2014,F,154
1455,Delanie,2014,F,154
1456,Yara,2014,F,154
1457,Aida,2014,F,153
1458,Clover,2014,F,153
1459,Dafne,2014,F,153
1460,Dalila,2014,F,153
1461,Gina,2014,F,153
1462,Maribel,2014,F,153
1463,Shania,2014,F,153
1464,Analise,2014,F,152
1465,Farah,2014,F,152
1466,Jaclyn,2014,F,152
1467,Quincy,2014,F,152
1468,Sarina,2014,F,152
1469,Soleil,2014,F,152
1470,Ayesha,2014,F,151
1471,Evolet,2014,F,151
1472,Layan,2014,F,151
1473,Bridgette,2014,F,150
1474,Lucie,2014,F,150
1475,Margo,2014,F,150
1476,Tina,2014,F,150
1477,Yoselin,2014,F,150
1478,Alba,2014,F,149
1479,Aracely,2014,F,149
1480,Araya,2014,F,149
1481,Arlene,2014,F,149
1482,Claira,2014,F,149
1483,Izabel,2014,F,149
1484,Lacy,2014,F,149
1485,Lela,2014,F,149
1486,Toni,2014,F,149
1487,Yamilet,2014,F,149
1488,Alyse,2014,F,148
1489,Cambrie,2014,F,148
1490,Carol,2014,F,148
1491,Carrie,2014,F,148
1492,Evelina,2014,F,148
1493,Jaiden,2014,F,148
1494,Kalea,2014,F,148
1495,Nailah,2014,F,148
1496,Ariane,2014,F,147
1497,Denisse,2014,F,147
1498,Irie,2014,F,147
1499,Keeley,2014,F,147
1500,Kynslee,2014,F,147
1501,Lillyann,2014,F,147
1502,Queen,2014,F,147
1503,Unique,2014,F,147
1504,Judy,2014,F,146
1505,Emiliana,2014,F,145
1506,Eunice,2014,F,145
1507,Janiah,2014,F,145
1508,Luella,2014,F,145
1509,Peighton,2014,F,145
1510,Adalie,2014,F,144
1511,Dina,2014,F,144
1512,Dominique,2014,F,144
1513,Ema,2014,F,144
1514,Ida,2014,F,144
1515,Jaidyn,2014,F,144
1516,Makenzi,2014,F,144
1517,Ziva,2014,F,144
1518,Adina,2014,F,143
1519,Anaiah,2014,F,143
1520,Grecia,2014,F,143
1521,Lucinda,2014,F,143
1522,Marceline,2014,F,143
1523,Petra,2014,F,143
1524,Elyssa,2014,F,142
1525,Emme,2014,F,142
1526,Kayley,2014,F,142
1527,Maycee,2014,F,142
1528,Nariah,2014,F,142
1529,Nicolette,2014,F,142
1530,Taylin,2014,F,142
1531,Zaniya,2014,F,142
1532,Andie,2014,F,141
1533,Ariela,2014,F,141
1534,Harlie,2014,F,141
1535,Kamora,2014,F,141
1536,Lacie,2014,F,141
1537,Layna,2014,F,141
1538,Marion,2014,F,141
1539,Miabella,2014,F,141
1540,Salem,2014,F,141
1541,Adaleigh,2014,F,140
1542,Aditi,2014,F,140
1543,Beverly,2014,F,140
1544,Brigitte,2014,F,140
1545,Elinor,2014,F,140
1546,Kathy,2014,F,140
1547,Anyla,2014,F,139
1548,Avani,2014,F,139
1549,Beatriz,2014,F,139
1550,Calla,2014,F,139
1551,Chelsey,2014,F,139
1552,Chyna,2014,F,139
1553,Dior,2014,F,139
1554,Finnley,2014,F,139
1555,Korie,2014,F,139
1556,Nichole,2014,F,139
1557,Tallulah,2014,F,139
1558,Annamarie,2014,F,138
1559,Ariyanna,2014,F,138
1560,Camdyn,2014,F,138
1561,Elisha,2014,F,138
1562,Emry,2014,F,138
1563,Heidy,2014,F,138
1564,Nelly,2014,F,138
1565,Nikki,2014,F,138
1566,Nyomi,2014,F,138
1567,Tahiry,2014,F,138
1568,Aleeah,2014,F,137
1569,Arabelle,2014,F,137
1570,Eiza,2014,F,137
1571,Emalyn,2014,F,137
1572,Jersey,2014,F,137
1573,Maryann,2014,F,137
1574,Shay,2014,F,137
1575,Yarely,2014,F,137
1576,Ariyana,2014,F,136
1577,Chasity,2014,F,136
1578,Kamiya,2014,F,136
1579,Laci,2014,F,136
1580,May,2014,F,136
1581,Maylin,2014,F,136
1582,Rosemarie,2014,F,136
1583,Tala,2014,F,136
1584,Estefania,2014,F,135
1585,Georgina,2014,F,135
1586,Isha,2014,F,135
1587,Renesmee,2014,F,135
1588,Taytum,2014,F,135
1589,Amyah,2014,F,134
1590,Eleanora,2014,F,134
1591,Harmonie,2014,F,134
1592,Karolina,2014,F,134
1593,Lenora,2014,F,134
1594,Malina,2014,F,134
1595,Shaniya,2014,F,134
1596,Tahlia,2014,F,134
1597,Abbygail,2014,F,133
1598,Constance,2014,F,133
1599,Eryn,2014,F,133
1600,Halo,2014,F,133
1601,Joslynn,2014,F,133
1602,Josslyn,2014,F,133
1603,Kaylah,2014,F,133
1604,Kristin,2014,F,133
1605,Reign,2014,F,133
1606,Symphony,2014,F,133
1607,Zahara,2014,F,133
1608,Zora,2014,F,133
1609,Amariah,2014,F,132
1610,Christian,2014,F,132
1611,Jianna,2014,F,132
1612,Kenlee,2014,F,132
1613,Makinley,2014,F,132
1614,Sanai,2014,F,132
1615,Susana,2014,F,132
1616,Vayda,2014,F,132
1617,Waverly,2014,F,132
1618,Amerie,2014,F,131
1619,Annmarie,2014,F,131
1620,Betsy,2014,F,131
1621,Candice,2014,F,131
1622,Chiara,2014,F,131
1623,Emoni,2014,F,131
1624,Kamilla,2014,F,131
1625,Kamya,2014,F,131
1626,Katia,2014,F,131
1627,Margarita,2014,F,131
1628,Precious,2014,F,131
1629,Prisha,2014,F,131
1630,Rhiannon,2014,F,131
1631,Ashlee,2014,F,130
1632,Graciela,2014,F,130
1633,Jadyn,2014,F,130
1634,Kalina,2014,F,130
1635,Magdalene,2014,F,130
1636,Mayah,2014,F,130
1637,Sandy,2014,F,130
1638,Skylee,2014,F,130
1639,Taliah,2014,F,130
1640,Tanya,2014,F,130
1641,Aila,2014,F,129
1642,Alessa,2014,F,129
1643,Anjali,2014,F,129
1644,Bernadette,2014,F,129
1645,Blanca,2014,F,129
1646,Citlali,2014,F,129
1647,Melani,2014,F,129
1648,Ryder,2014,F,129
1649,Abagail,2014,F,128
1650,Janney,2014,F,128
1651,Keely,2014,F,128
1652,Kenzley,2014,F,128
1653,Milly,2014,F,128
1654,Raeleigh,2014,F,128
1655,Tracy,2014,F,128
1656,Trisha,2014,F,128
1657,Harriet,2014,F,127
1658,Kaci,2014,F,127
1659,Lincoln,2014,F,127
1660,Love,2014,F,127
1661,Martina,2014,F,127
1662,Rilee,2014,F,127
1663,Amarie,2014,F,126
1664,Amor,2014,F,126
1665,Arianny,2014,F,126
1666,Brea,2014,F,126
1667,Haddie,2014,F,126
1668,Iyana,2014,F,126
1669,Lori,2014,F,126
1670,Mazie,2014,F,126
1671,Moira,2014,F,126
1672,Payten,2014,F,126
1673,Abigale,2014,F,125
1674,Brittney,2014,F,125
1675,Evelin,2014,F,125
1676,Josselyn,2014,F,125
1677,Justyce,2014,F,125
1678,Lucero,2014,F,125
1679,Rileigh,2014,F,125
1680,Yuna,2014,F,125
1681,Yvonne,2014,F,125
1682,Baylor,2014,F,124
1683,Cattleya,2014,F,124
1684,Channing,2014,F,124
1685,Gillian,2014,F,124
1686,Inara,2014,F,124
1687,Jaya,2014,F,124
1688,Jordin,2014,F,124
1689,Kacie,2014,F,124
1690,Keilani,2014,F,124
1691,Kinsleigh,2014,F,124
1692,Lux,2014,F,124
1693,Montana,2014,F,124
1694,Noelia,2014,F,124
1695,Sydnee,2014,F,124
1696,Amberly,2014,F,123
1697,Aspyn,2014,F,123
1698,Carmela,2014,F,123
1699,Kloe,2014,F,123
1700,Makiyah,2014,F,123
1701,Nayla,2014,F,123
1702,Cierra,2014,F,122
1703,Cooper,2014,F,122
1704,Denver,2014,F,122
1705,Doris,2014,F,122
1706,Emeri,2014,F,122
1707,Gwenyth,2014,F,122
1708,Liza,2014,F,122
1709,Myka,2014,F,122
1710,Niyah,2014,F,122
1711,Zia,2014,F,122
1712,Abigayle,2014,F,121
1713,Austin,2014,F,121
1714,Caelyn,2014,F,121
1715,Candace,2014,F,121
1716,Diane,2014,F,121
1717,Italia,2014,F,121
1718,Kenadee,2014,F,121
1719,Raniyah,2014,F,121
1720,Sahana,2014,F,121
1721,Yolanda,2014,F,121
1722,Zola,2014,F,121
1723,Ariadna,2014,F,120
1724,Batsheva,2014,F,120
1725,Billie,2014,F,120
1726,Daleysa,2014,F,120
1727,Elli,2014,F,120
1728,Jacelyn,2014,F,120
1729,Raleigh,2014,F,120
1730,Shayna,2014,F,120
1731,Zaina,2014,F,120
1732,Zaira,2014,F,120
1733,Analeigh,2014,F,119
1734,Ayah,2014,F,119
1735,Jackie,2014,F,119
1736,Makaylah,2014,F,119
1737,Maliya,2014,F,119
1738,Mariajose,2014,F,119
1739,Navya,2014,F,119
1740,Pippa,2014,F,119
1741,Rosalia,2014,F,119
1742,Stephany,2014,F,119
1743,Zaya,2014,F,119
1744,Amilia,2014,F,118
1745,Anylah,2014,F,118
1746,Ayvah,2014,F,118
1747,Deja,2014,F,118
1748,Jamiya,2014,F,118
1749,Jaycie,2014,F,118
1750,Jiselle,2014,F,118
1751,Preslie,2014,F,118
1752,Sana,2014,F,118
1753,Cristal,2014,F,117
1754,Emelyn,2014,F,117
1755,Estefany,2014,F,117
1756,Fabiola,2014,F,117
1757,Hartley,2014,F,117
1758,Jaslene,2014,F,117
1759,Keegan,2014,F,117
1760,Krista,2014,F,117
1761,Annalisa,2014,F,116
1762,Kambree,2014,F,116
1763,Laina,2014,F,116
1764,Saphira,2014,F,116
1765,Savanah,2014,F,116
1766,Serafina,2014,F,116
1767,Taelyn,2014,F,116
1768,Akshara,2014,F,115
1769,Aleyah,2014,F,115
1770,Braylynn,2014,F,115
1771,Camden,2014,F,115
1772,Colleen,2014,F,115
1773,Edie,2014,F,115
1774,Jackeline,2014,F,115
1775,Jailyn,2014,F,115
1776,Jalayah,2014,F,115
1777,Kalli,2014,F,115
1778,Melia,2014,F,115
1779,Paizley,2014,F,115
1780,Yasmeen,2014,F,115
1781,Ester,2014,F,114
1782,Jaci,2014,F,114
1783,Joey,2014,F,114
1784,Kamdyn,2014,F,114
1785,Kelsi,2014,F,114
1786,Raizy,2014,F,114
1787,Aniah,2014,F,113
1788,Carys,2014,F,113
1789,Cielo,2014,F,113
1790,Emmarie,2014,F,113
1791,Ever,2014,F,113
1792,Faigy,2014,F,113
1793,Hafsa,2014,F,113
1794,Jude,2014,F,113
1795,Kayli,2014,F,113
1796,Keren,2014,F,113
1797,Laylani,2014,F,113
1798,Lesley,2014,F,113
1799,Shoshana,2014,F,113
1800,Alyna,2014,F,112
1801,Bennett,2014,F,112
1802,Ellyana,2014,F,112
1803,Hollis,2014,F,112
1804,Jaina,2014,F,112
1805,Jayna,2014,F,112
1806,Joanne,2014,F,112
1807,Journie,2014,F,112
1808,Khalia,2014,F,112
1809,Kiya,2014,F,112
1810,Lakyn,2014,F,112
1811,Lanie,2014,F,112
1812,Lorraine,2014,F,112
1813,Marcela,2014,F,112
1814,Taniyah,2014,F,112
1815,Tesla,2014,F,112
1816,Alexus,2014,F,111
1817,Arlette,2014,F,111
1818,Avarie,2014,F,111
1819,Hudson,2014,F,111
1820,Journei,2014,F,111
1821,Klara,2014,F,111
1822,Maiya,2014,F,111
1823,Samaya,2014,F,111
1824,Brystol,2014,F,110
1825,Carli,2014,F,110
1826,Desirae,2014,F,110
1827,Gizelle,2014,F,110
1828,Iman,2014,F,110
1829,Jannah,2014,F,110
1830,Kierra,2014,F,110
1831,Lillith,2014,F,110
1832,Nechama,2014,F,110
1833,Nila,2014,F,110
1834,Niya,2014,F,110
1835,Presleigh,2014,F,110
1836,Saoirse,2014,F,110
1837,Sonja,2014,F,110
1838,Tanvi,2014,F,110
1839,Abriella,2014,F,109
1840,Alyanna,2014,F,109
1841,Emalee,2014,F,109
1842,Joselin,2014,F,109
1843,Kari,2014,F,109
1844,Khadijah,2014,F,109
1845,Laiyah,2014,F,109
1846,Leanne,2014,F,109
1847,Lillyan,2014,F,109
1848,Malena,2014,F,109
1849,Roselynn,2014,F,109
1850,Teegan,2014,F,109
1851,Viktoria,2014,F,109
1852,Yael,2014,F,109
1853,Ashly,2014,F,108
1854,Aven,2014,F,108
1855,Charly,2014,F,108
1856,Cosette,2014,F,108
1857,Indigo,2014,F,108
1858,Johana,2014,F,108
1859,Laken,2014,F,108
1860,Laniya,2014,F,108
1861,Lupita,2014,F,108
1862,Maelynn,2014,F,108
1863,Rosalinda,2014,F,108
1864,Sahara,2014,F,108
1865,Selma,2014,F,108
1866,Vivianne,2014,F,108
1867,Zooey,2014,F,108
1868,Aiza,2014,F,107
1869,Anisa,2014,F,107
1870,Deasia,2014,F,107
1871,Dianna,2014,F,107
1872,Freyja,2014,F,107
1873,Honor,2014,F,107
1874,Ruthie,2014,F,107
1875,Wilhelmina,2014,F,107
1876,Arionna,2014,F,106
1877,Audrie,2014,F,106
1878,Elysia,2014,F,106
1879,Iyla,2014,F,106
1880,Jacie,2014,F,106
1881,Karmyn,2014,F,106
1882,Marianne,2014,F,106
1883,Noah,2014,F,106
1884,Oaklee,2014,F,106
1885,Aaleyah,2014,F,105
1886,Aaralyn,2014,F,105
1887,Adrian,2014,F,105
1888,Ailani,2014,F,105
1889,Calleigh,2014,F,105
1890,Darby,2014,F,105
1891,Devorah,2014,F,105
1892,Everley,2014,F,105
1893,Fatimah,2014,F,105
1894,Karoline,2014,F,105
1895,Kenzlee,2014,F,105
1896,Kynzlee,2014,F,105
1897,Leann,2014,F,105
1898,Reem,2014,F,105
